도시대기,경북,영천,영천시,44,39,38,38,40,38
도시대기,경북,의성,의성읍,-,-,-,31,32,28
도시대기,경북,포항,장흥동,41,40,43,46,50,46
도시대기,경북,포항,장량동,30,27,30,31,34,32
도시대기,경북,포항,대도동,36,34,37,40,44,41
도시대기,경북,포항,대송면,33,31,32,35,37,35
도시대기,경북,포항,3공단,40,40,43,46,46,37
도시대기,경북,포항,송도동,38,35,36**,40**,37,35
도시대기,경북,포항,오천읍,42,42,39,41,43,39
도시대기,경북,포항,청림동,50,45,43,47,49,41
도시대기,경북,구미,공단동,49,46,41,37,39,34
도시대기,경북,구미,원평동,48,46,46,43,48,40
도시대기,경북,구미,형곡동,41,37,38,38,41,34
도시대기,경북,구미,4공단,52,46,47,45,47,39
도시대기,경북,김천,문당동,41,37,37,39,40,37
도시대기,경북,김천,대광동,45,37,37,40,42,36
도시대기,경북,김천,율곡동,-,-,-,38,40,35
도시대기,경북,경주,성건동,39,35,35,36,38,38
도시대기,경북,경주,보덕동,17**,26,26,26,27,25
도시대기,경북,경주,안강읍,17**,30,31,32,33,31
도시대기,경북,경주,외동읍,20**,31,33,35,35,33
도시대기,경북,안동,명륜동,39,36,35,35,38,33
도시대기,경북,영주,가흥동,66*,-,-,37**,46,35
도시대기,경북,경산,중방동,45,37,39,37,41,39
도시대기,경북,상주,상주시,40,37,37,41,42,34
도시대기,경북,칠곡,칠곡군,38,36,36,37,39,37
도시대기,경북,울진,울진군,26,23,29,32,32,28
도시대기,경북,봉화,석포면,22,19,25,25,27,20
도시대기,경북,울릉도,울릉읍,23,21,24,31,34,30
도시대기,경북,고령,대가야읍,31,29,30,30,33,32
도시대기,경북,군위,군위군,-,-,-,34,35,30
도시대기,경북,성주,성주군,-,-,-,32,33,31
도시대기,경북,예천,예천군,-,-,-,35,39,32
도시대기,경북,청도,화양읍,-,-,-,33,34,33
도시대기,경북,청송,청송군,-,-,-,32**,32,27
도시대기,경북,영양,영양군,-,-,-,29,30,22
도시대기,경북,문경,문경시,-,-,-,36,37,28
도시대기,경남,창원,명서동,36,30,31,31,32,29
도시대기,경남,창원,웅남동,45,33,37,34,35,32
도시대기,경남,창원,성주동,37,34,35,33,37,33
